,n_variables,adjusted_r2,intercept,sum of squares,vars,,,,
312,4,0.987434095,-0.243865398,1979.692161,"('dwtype', 'npers', 'nlic', 'nmale')",,,,
313,4,0.987709149,0.206976925,1936.358832,"('dwtype', 'npers', 'nlic', 'nchild')",,,,
314,4,0.992275636,0.872187942,1216.932902,"('dwtype', 'npers', 'nlic', 'n65+')",,,,
315,4,0.994562822,0.142614878,856.5987734,"('dwtype', 'npers', 'nftw', 'nptw')",,,,
316,4,0.993874837,-0.025143825,964.987108,"('dwtype', 'npers', 'nftw', 'nwah')",,,,
317,4,0.993664489,-0.243888315,998.1263127,"('dwtype', 'npers', 'nftw', 'nstud')",,,,
318,4,0.993650213,-0.094570936,1000.375435,"('dwtype', 'npers', 'nftw', 'nfem')",,,,
319,4,0.993735901,-0.008968391,986.8757896,"('dwtype', 'npers', 'nftw', 'nmale')",,,,
320,4,0.993916404,-0.132552028,958.438556,"('dwtype', 'npers', 'nftw', 'nchild')",,,,
321,4,0.994398555,0.177310505,882.478136,"('dwtype', 'npers', 'nftw', 'n65+')",,,,
322,4,0.986000884,1.198044007,2205.487016,"('dwtype', 'npers', 'nptw', 'nwah')",,,,
323,4,0.987202773,1.09178923,2016.135613,"('dwtype', 'npers', 'nptw', 'nstud')",,,,
324,4,0.987379943,0.237674654,1988.223412,"('dwtype', 'npers', 'nptw', 'nfem')",,,,
325,4,0.987266347,0.253910453,2006.119937,"('dwtype', 'npers', 'nptw', 'nmale')",,,,
326,4,0.987743253,0.450799159,1930.985989,"('dwtype', 'npers', 'nptw', 'nchild')",,,,
327,4,0.992192983,1.020133049,1229.954447,"('dwtype', 'npers', 'nptw', 'n65+')",,,,
328,4,0.986794649,0.922429655,2080.433454,"('dwtype', 'npers', 'nwah', 'nstud')",,,,
329,4,0.987226434,0.226711613,2012.408101,"('dwtype', 'npers', 'nwah', 'nfem')",,,,
330,4,0.987090989,0.252973711,2033.746746,"('dwtype', 'npers', 'nwah', 'nmale')",,,,
331,4,0.987809792,0.479440818,1920.50312,"('dwtype', 'npers', 'nwah', 'nchild')",,,,
332,4,0.992341211,1.242257893,1206.601834,"('dwtype', 'npers', 'nwah', 'n65+')",,,,
333,4,0.987701223,0.005316298,1937.607485,"('dwtype', 'npers', 'nstud', 'nfem')",,,,
334,4,0.987533465,0.041881408,1964.036942,"('dwtype', 'npers', 'nstud', 'nmale')",,,,
335,4,0.988255168,0.229930249,1850.33645,"('dwtype', 'npers', 'nstud', 'nchild')",,,,
336,4,0.993374902,0.916505992,1043.749271,"('dwtype', 'npers', 'nstud', 'n65+')",,,,
337,4,0.987322543,0.168101142,1997.26649,"('dwtype', 'npers', 'nfem', 'nmale')",,,,
338,4,0.988103981,-0.07544761,1874.155067,"('dwtype', 'npers', 'nfem', 'nchild')",,,,
339,4,0.992361662,0.753827402,1203.379856,"('dwtype', 'npers', 'nfem', 'n65+')",,,,
340,4,0.987985068,-0.030831946,1892.889208,"('dwtype', 'npers', 'nmale', 'nchild')",,,,
341,4,0.992345713,0.761924825,1205.892631,"('dwtype', 'npers', 'nmale', 'n65+')",,,,
342,4,0.992980458,0.695970145,1105.891844,"('dwtype', 'npers', 'nchild', 'n65+')",,,,
343,4,0.994493181,0.129591098,867.5702897,"('dwtype', 'nveh', 'nlic', 'nftw')",,,,
344,4,0.983860027,1.415345244,2542.767711,"('dwtype', 'nveh', 'nlic', 'nptw')",,,,
345,4,0.984606182,1.10683894,2425.214968,"('dwtype', 'nveh', 'nlic', 'nwah')",,,,
346,4,0.983839964,0.716211287,2545.928483,"('dwtype', 'nveh', 'nlic', 'nstud')",,,,
347,4,0.984671829,0.888786339,2414.872648,"('dwtype', 'nveh', 'nlic', 'nfem')",,,,
348,4,0.98804556,-0.477508819,1883.359086,"('dwtype', 'nveh', 'nlic', 'nmale')",,,,
349,4,0.984177813,0.645290913,2492.702231,"('dwtype', 'nveh', 'nlic', 'nchild')",,,,
350,4,0.982343734,1.425736498,2781.651748,"('dwtype', 'nveh', 'nlic', 'n65+')",,,,
351,4,0.99464627,0.213752423,843.4520137,"('dwtype', 'nveh', 'nftw', 'nptw')",,,,
352,4,0.993721263,0.027229586,989.1819609,"('dwtype', 'nveh', 'nftw', 'nwah')",,,,
353,4,0.993682126,-0.185874144,995.3477487,"('dwtype', 'nveh', 'nftw', 'nstud')",,,,
354,4,0.993662361,-0.081073023,998.4616085,"('dwtype', 'nveh', 'nftw', 'nfem')",,,,
355,4,0.993384416,-0.164789361,1042.250363,"('dwtype', 'nveh', 'nftw', 'nmale')",,,,
356,4,0.993810105,-0.209642432,975.1853407,"('dwtype', 'nveh', 'nftw', 'nchild')",,,,
357,4,0.993408224,0.036282281,1038.499643,"('dwtype', 'nveh', 'nftw', 'n65+')",,,,
358,4,0.98586712,1.578023167,2226.5608,"('dwtype', 'nveh', 'nptw', 'nwah')",,,,
359,4,0.984038675,1.137142299,2514.622722,"('dwtype', 'nveh', 'nptw', 'nstud')",,,,
360,4,0.984773242,1.15382373,2398.89546,"('dwtype', 'nveh', 'nptw', 'nfem')",,,,
361,4,0.988028327,-0.273719894,1886.073974,"('dwtype', 'nveh', 'nptw', 'nmale')",,,,
362,4,0.984434116,1.086351592,2452.32299,"('dwtype', 'nveh', 'nptw', 'nchild')",,,,
363,4,0.985131159,2.142772585,2342.507493,"('dwtype', 'nveh', 'nptw', 'n65+')",,,,
364,4,0.985900366,0.903427364,2221.323038,"('dwtype', 'nveh', 'nwah', 'nstud')",,,,
365,4,0.986784046,1.044597026,2082.103971,"('dwtype', 'nveh', 'nwah', 'nfem')",,,,
366,4,0.989401202,-0.324646704,1669.784806,"('dwtype', 'nveh', 'nwah', 'nmale')",,,,
367,4,0.987049714,0.792319439,2040.249281,"('dwtype', 'nveh', 'nwah', 'nchild')",,,,
368,4,0.984749276,1.602502903,2402.671266,"('dwtype', 'nveh', 'nwah', 'n65+')",,,,
369,4,0.984617637,0.929931879,2423.410189,"('dwtype', 'nveh', 'nstud', 'nfem')",,,,
370,4,0.987980646,-0.609487511,1893.585836,"('dwtype', 'nveh', 'nstud', 'nmale')",,,,
371,4,0.984228834,0.718563221,2484.664156,"('dwtype', 'nveh', 'nstud', 'nchild')",,,,
372,4,0.986165144,1.258222465,2179.608695,"('dwtype', 'nveh', 'nstud', 'n65+')",,,,
373,4,0.987897528,-0.434786141,1906.680776,"('dwtype', 'nveh', 'nfem', 'nmale')",,,,
374,4,0.984594579,0.960482739,2427.042949,"('dwtype', 'nveh', 'nfem', 'nchild')",,,,
375,4,0.989593733,1.800028734,1639.452613,"('dwtype', 'nveh', 'nfem', 'n65+')",,,,
376,4,0.98787486,-0.550614581,1910.251976,"('dwtype', 'nveh', 'nmale', 'nchild')",,,,
377,4,0.991056176,-0.218505804,1409.052373,"('dwtype', 'nveh', 'nmale', 'n65+')",,,,
378,4,0.987638771,1.293331875,1947.44646,"('dwtype', 'nveh', 'nchild', 'n65+')",,,,
379,4,0.995294929,0.48764902,741.2590829,"('dwtype', 'nlic', 'nftw', 'nptw')",,,,
380,4,0.993660595,0.230314064,998.7398346,"('dwtype', 'nlic', 'nftw', 'nwah')",,,,
381,4,0.99410285,0.068466256,929.0649879,"('dwtype', 'nlic', 'nftw', 'nstud')",,,,
382,4,0.994057384,0.182450772,936.2278893,"('dwtype', 'nlic', 'nftw', 'nfem')",,,,
383,4,0.993684871,0.083925769,994.9152508,"('dwtype', 'nlic', 'nftw', 'nmale')",,,,
384,4,0.994115073,0.052266661,927.1393102,"('dwtype', 'nlic', 'nftw', 'nchild')",,,,
385,4,0.993647673,0.255263875,1000.775718,"('dwtype', 'nlic', 'nftw', 'n65+')",,,,
386,4,0.985772577,1.455021439,2241.455511,"('dwtype', 'nlic', 'nptw', 'nwah')",,,,
387,4,0.984024047,1.144743139,2516.927164,"('dwtype', 'nlic', 'nptw', 'nstud')",,,,
388,4,0.984759891,1.108248217,2400.9989,"('dwtype', 'nlic', 'nptw', 'nfem')",,,,
389,4,0.98763526,-0.071183117,1947.999626,"('dwtype', 'nlic', 'nptw', 'nmale')",,,,
390,4,0.984467914,1.022836706,2446.998371,"('dwtype', 'nlic', 'nptw', 'nchild')",,,,
391,4,0.985264783,2.016057464,2321.455847,"('dwtype', 'nlic', 'nptw', 'n65+')",,,,
392,4,0.985287274,0.816617452,2317.912461,"('dwtype', 'nlic', 'nwah', 'nstud')",,,,
393,4,0.986329717,0.9522445,2153.68102,"('dwtype', 'nlic', 'nwah', 'nfem')",,,,
394,4,0.988245494,-0.208527861,1851.860429,"('dwtype', 'nlic', 'nwah', 'nmale')",,,,
395,4,0.986460503,0.675689516,2133.076341,"('dwtype', 'nlic', 'nwah', 'nchild')",,,,
396,4,0.984033684,1.443110282,2515.408937,"('dwtype', 'nlic', 'nwah', 'n65+')",,,,
397,4,0.984491099,0.880129863,2443.345663,"('dwtype', 'nlic', 'nstud', 'nfem')",,,,
398,4,0.98735761,-0.431694224,1991.741919,"('dwtype', 'nlic', 'nstud', 'nmale')",,,,
399,4,0.984054676,0.644436127,2512.101748,"('dwtype', 'nlic', 'nstud', 'nchild')",,,,
400,4,0.985831413,1.227499919,2232.186251,"('dwtype', 'nlic', 'nstud', 'n65+')",,,,
401,4,0.987401838,-0.258831282,1984.774019,"('dwtype', 'nlic', 'nfem', 'nmale')",,,,
402,4,0.984479014,0.897463296,2445.249579,"('dwtype', 'nlic', 'nfem', 'nchild')",,,,
403,4,0.989423242,1.797612608,1666.312423,"('dwtype', 'nlic', 'nfem', 'n65+')",,,,
404,4,0.987297977,-0.39297008,2001.136749,"('dwtype', 'nlic', 'nmale', 'nchild')",,,,
405,4,0.990447189,-0.030624373,1504.994976,"('dwtype', 'nlic', 'nmale', 'n65+')",,,,
406,4,0.987375281,1.215858819,1988.958007,"('dwtype', 'nlic', 'nchild', 'n65+')",,,,
407,4,0.994888075,0.268222511,805.35684,"('dwtype', 'nftw', 'nptw', 'nwah')",,,,
408,4,0.994569453,0.144698445,855.5540693,"('dwtype', 'nftw', 'nptw', 'nstud')",,,,
409,4,0.994504314,0.016280596,865.8163417,"('dwtype', 'nftw', 'nptw', 'nfem')",,,,
410,4,0.994610044,0.268016665,849.1592062,"('dwtype', 'nftw', 'nptw', 'nmale')",,,,
411,4,0.994447662,-0.066028551,874.7415682,"('dwtype', 'nftw', 'nptw', 'nchild')",,,,
412,4,0.994797235,0.326419715,819.6681858,"('dwtype', 'nftw', 'nptw', 'n65+')",,,,
413,4,0.993934002,-0.0280427,955.6659472,"('dwtype', 'nftw', 'nwah', 'nstud')",,,,
414,4,0.993948989,0.091025239,953.3049192,"('dwtype', 'nftw', 'nwah', 'nfem')",,,,
415,4,0.993611884,0.014074661,1006.41409,"('dwtype', 'nftw', 'nwah', 'nmale')",,,,
416,4,0.994136644,0.000568038,923.7407702,"('dwtype', 'nftw', 'nwah', 'nchild')",,,,
417,4,0.993593559,0.214479532,1009.301071,"('dwtype', 'nftw', 'nwah', 'n65+')",,,,
418,4,0.993688053,-0.217044818,994.4139391,"('dwtype', 'nftw', 'nstud', 'nfem')",,,,
419,4,0.993794346,-0.029990582,977.6681496,"('dwtype', 'nftw', 'nstud', 'nmale')",,,,
420,4,0.99381376,-0.252879131,974.6095384,"('dwtype', 'nftw', 'nstud', 'nchild')",,,,
421,4,0.993987727,0.025720491,947.2018748,"('dwtype', 'nftw', 'nstud', 'n65+')",,,,
422,4,0.9936749,-0.02775558,996.4862037,"('dwtype', 'nftw', 'nfem', 'nmale')",,,,
423,4,0.993818868,-0.253547692,973.8048159,"('dwtype', 'nftw', 'nfem', 'nchild')",,,,
424,4,0.994359538,0.415388904,888.6251334,"('dwtype', 'nftw', 'nfem', 'n65+')",,,,
425,4,0.994007841,0.056440632,944.0330071,"('dwtype', 'nftw', 'nmale', 'nchild')",,,,
426,4,0.99356536,-0.085396939,1013.743564,"('dwtype', 'nftw', 'nmale', 'n65+')",,,,
427,4,0.994381883,0.160726876,885.1047322,"('dwtype', 'nftw', 'nchild', 'n65+')",,,,
428,4,0.98146856,2.698906047,2919.530707,"('dwtype', 'nptw', 'nwah', 'nstud')",,,,
429,4,0.982909941,2.518026349,2692.4488,"('dwtype', 'nptw', 'nwah', 'nfem')",,,,
430,4,0.987471276,0.459606687,1973.834439,"('dwtype', 'nptw', 'nwah', 'nmale')",,,,
431,4,0.981576915,2.909099238,2902.459916,"('dwtype', 'nptw', 'nwah', 'nchild')",,,,
432,4,0.982431514,3.786496939,2767.822343,"('dwtype', 'nptw', 'nwah', 'n65+')",,,,
433,4,0.982819445,2.42278071,2706.705905,"('dwtype', 'nptw', 'nstud', 'nfem')",,,,
434,4,0.988308545,0.309451228,1841.92712,"('dwtype', 'nptw', 'nstud', 'nmale')",,,,
435,4,0.981620398,2.560658501,2895.609488,"('dwtype', 'nptw', 'nstud', 'nchild')",,,,
436,4,0.983914556,2.929067512,2534.177002,"('dwtype', 'nptw', 'nstud', 'n65+')",,,,
437,4,0.987264512,0.252284523,2006.409089,"('dwtype', 'nptw', 'nfem', 'nmale')",,,,
438,4,0.983053182,2.36516535,2669.881965,"('dwtype', 'nptw', 'nfem', 'nchild')",,,,
439,4,0.988477685,2.721127001,1815.280064,"('dwtype', 'nptw', 'nfem', 'n65+')",,,,
440,4,0.987669359,0.164319509,1942.627483,"('dwtype', 'nptw', 'nmale', 'nchild')",,,,
441,4,0.991005273,0.582078581,1417.07179,"('dwtype', 'nptw', 'nmale', 'n65+')",,,,
442,4,0.984832716,3.219059621,2389.525627,"('dwtype', 'nptw', 'nchild', 'n65+')",,,,
443,4,0.982214635,2.214319876,2801.990582,"('dwtype', 'nwah', 'nstud', 'nfem')",,,,
444,4,0.986895612,0.025609329,2064.527346,"('dwtype', 'nwah', 'nstud', 'nmale')",,,,
445,4,0.980479924,2.180425778,3075.285083,"('dwtype', 'nwah', 'nstud', 'nchild')",,,,
446,4,0.983022808,2.538360403,2674.667118,"('dwtype', 'nwah', 'nstud', 'n65+')",,,,
447,4,0.987058514,0.239830572,2038.86299,"('dwtype', 'nwah', 'nfem', 'nmale')",,,,
448,4,0.982455113,2.328190473,2764.104488,"('dwtype', 'nwah', 'nfem', 'nchild')",,,,
449,4,0.988503478,2.824018372,1811.216422,"('dwtype', 'nwah', 'nfem', 'n65+')",,,,
450,4,0.986895197,0.002546472,2064.59273,"('dwtype', 'nwah', 'nmale', 'nchild')",,,,
451,4,0.990230855,0.295951072,1539.077361,"('dwtype', 'nwah', 'nmale', 'n65+')",,,,
452,4,0.982652707,3.200304611,2732.974566,"('dwtype', 'nwah', 'nchild', 'n65+')",,,,
453,4,0.987438811,0.024588174,1978.949125,"('dwtype', 'nstud', 'nfem', 'nmale')",,,,
454,4,0.982508765,2.096328404,2755.651907,"('dwtype', 'nstud', 'nfem', 'nchild')",,,,
455,4,0.988437541,2.727615299,1821.604525,"('dwtype', 'nstud', 'nfem', 'n65+')",,,,
456,4,0.986817841,-0.138331134,2076.779735,"('dwtype', 'nstud', 'nmale', 'nchild')",,,,
457,4,0.990199601,0.246238913,1544.00129,"('dwtype', 'nstud', 'nmale', 'n65+')",,,,
458,4,0.984322293,2.644867541,2469.940183,"('dwtype', 'nstud', 'nchild', 'n65+')",,,,
459,4,0.987836211,-0.047478758,1916.340886,"('dwtype', 'nfem', 'nmale', 'nchild')",,,,
460,4,0.99230518,0.748579485,1212.278393,"('dwtype', 'nfem', 'nmale', 'n65+')",,,,
461,4,0.988562453,2.701622145,1801.925252,"('dwtype', 'nfem', 'nchild', 'n65+')",,,,
462,4,0.990433381,0.393827541,1507.170352,"('dwtype', 'nmale', 'nchild', 'n65+')",,,,
463,4,0.99191857,-0.897302326,1273.186667,"('npers', 'nveh', 'nlic', 'nftw')",,,,
464,4,0.97716117,-1.568690303,3598.137367,"('npers', 'nveh', 'nlic', 'nptw')",,,,
465,4,0.980233085,-1.175876192,3114.173342,"('npers', 'nveh', 'nlic', 'nwah')",,,,
466,4,0.982163079,-1.012288945,2810.11295,"('npers', 'nveh', 'nlic', 'nstud')",,,,
467,4,0.978561733,-2.169075019,3377.486086,"('npers', 'nveh', 'nlic', 'nfem')",,,,
468,4,0.978411874,-2.138954168,3401.095441,"('npers', 'nveh', 'nlic', 'nmale')",,,,
469,4,0.984020722,-0.852890978,2517.451029,"('npers', 'nveh', 'nlic', 'nchild')",,,,
470,4,0.980504675,-1.172251194,3071.385674,"('npers', 'nveh', 'nlic', 'n65+')",,,,
471,4,0.993233812,-0.142597215,1065.977334,"('npers', 'nveh', 'nftw', 'nptw')",,,,
472,4,0.992020046,-0.843298413,1257.199661,"('npers', 'nveh', 'nftw', 'nwah')",,,,
473,4,0.99189424,-0.842006643,1277.019828,"('npers', 'nveh', 'nftw', 'nstud')",,,,
474,4,0.992073863,-0.52981913,1248.721084,"('npers', 'nveh', 'nftw', 'nfem')",,,,
475,4,0.992188597,-0.445515448,1230.645366,"('npers', 'nveh', 'nftw', 'nmale')",,,,
476,4,0.991892764,-0.832733394,1277.252307,"('npers', 'nveh', 'nftw', 'nchild')",,,,
477,4,0.991855444,-0.872975059,1283.131859,"('npers', 'nveh', 'nftw', 'n65+')",,,,
478,4,0.96903174,-2.891738821,4878.886238,"('npers', 'nveh', 'nptw', 'nwah')",,,,
479,4,0.980242169,-0.606008419,3112.74225,"('npers', 'nveh', 'nptw', 'nstud')",,,,
480,4,0.971295155,-3.842843963,4522.297037,"('npers', 'nveh', 'nptw', 'nfem')",,,,
481,4,0.971396048,-3.781986136,4506.40198,"('npers', 'nveh', 'nptw', 'nmale')",,,,
482,4,0.983795453,-0.885229709,2552.941002,"('npers', 'nveh', 'nptw', 'nchild')",,,,
483,4,0.970820481,-2.913440272,4597.079413,"('npers', 'nveh', 'nptw', 'n65+')",,,,
484,4,0.982030232,-1.004790293,2831.042208,"('npers', 'nveh', 'nwah', 'nstud')",,,,
485,4,0.972950359,-3.369159998,4261.52849,"('npers', 'nveh', 'nwah', 'nfem')",,,,
486,4,0.97320692,-3.353021136,4221.10858,"('npers', 'nveh', 'nwah', 'nmale')",,,,
487,4,0.98396534,-0.851441536,2526.176276,"('npers', 'nveh', 'nwah', 'nchild')",,,,
488,4,0.969578516,-2.035884985,4792.744587,"('npers', 'nveh', 'nwah', 'n65+')",,,,
489,4,0.981791508,-2.045970823,2868.652043,"('npers', 'nveh', 'nstud', 'nfem')",,,,
490,4,0.981596372,-2.013654509,2899.394668,"('npers', 'nveh', 'nstud', 'nmale')",,,,
491,4,0.986394593,-0.65389306,2143.460124,"('npers', 'nveh', 'nstud', 'nchild')",,,,
492,4,0.985603157,-0.736207842,2268.146724,"('npers', 'nveh', 'nstud', 'n65+')",,,,
493,4,0.971154449,-3.592026607,4544.464546,"('npers', 'nveh', 'nfem', 'nmale')",,,,
494,4,0.984040965,-1.212375576,2514.261866,"('npers', 'nveh', 'nfem', 'nchild')",,,,
495,4,0.972688918,-3.291953059,4302.717,"('npers', 'nveh', 'nfem', 'n65+')",,,,
496,4,0.983967602,-1.160253622,2525.819765,"('npers', 'nveh', 'nmale', 'nchild')",,,,
497,4,0.973121186,-3.281149143,4234.615576,"('npers', 'nveh', 'nmale', 'n65+')",,,,
498,4,0.987541438,-0.575022611,1962.780796,"('npers', 'nveh', 'nchild', 'n65+')",,,,
499,4,0.99317299,-0.361180601,1075.559436,"('npers', 'nlic', 'nftw', 'nptw')",,,,
500,4,0.99204025,-0.852224416,1254.016687,"('npers', 'nlic', 'nftw', 'nwah')",,,,
501,4,0.9919755,-0.86683456,1264.217749,"('npers', 'nlic', 'nftw', 'nstud')",,,,
502,4,0.992117392,-0.617383667,1241.863392,"('npers', 'nlic', 'nftw', 'nfem')",,,,
503,4,0.992216735,-0.548764577,1226.212388,"('npers', 'nlic', 'nftw', 'nmale')",,,,
504,4,0.9920197,-0.832219317,1257.254229,"('npers', 'nlic', 'nftw', 'nchild')",,,,
505,4,0.991937384,-0.914271743,1270.222687,"('npers', 'nlic', 'nftw', 'n65+')",,,,
506,4,0.979389355,-1.894864613,3247.098584,"('npers', 'nlic', 'nptw', 'nwah')",,,,
507,4,0.982087038,-0.878212156,2822.092766,"('npers', 'nlic', 'nptw', 'nstud')",,,,
508,4,0.976393675,-3.365482331,3719.052059,"('npers', 'nlic', 'nptw', 'nfem')",,,,
509,4,0.976235345,-3.324160437,3743.996119,"('npers', 'nlic', 'nptw', 'nmale')",,,,
510,4,0.983810517,-1.068700289,2550.567728,"('npers', 'nlic', 'nptw', 'nchild')",,,,
511,4,0.977534715,-2.75945308,3539.287355,"('npers', 'nlic', 'nptw', 'n65+')",,,,
512,4,0.984859204,-0.841129728,2385.35262,"('npers', 'nlic', 'nwah', 'nstud')",,,,
513,4,0.980488037,-2.30036585,3074.007014,"('npers', 'nlic', 'nwah', 'nfem')",,,,
514,4,0.980366498,-2.27078949,3093.154728,"('npers', 'nlic', 'nwah', 'nmale')",,,,
515,4,0.984297312,-0.94430906,2473.875748,"('npers', 'nlic', 'nwah', 'nchild')",,,,
516,4,0.980987014,-1.595107783,2995.395824,"('npers', 'nlic', 'nwah', 'n65+')",,,,
517,4,0.982963179,-1.944727029,2684.061421,"('npers', 'nlic', 'nstud', 'nfem')",,,,
518,4,0.982747959,-1.903047348,2717.968097,"('npers', 'nlic', 'nstud', 'nmale')",,,,
519,4,0.986396296,-0.653216791,2143.191964,"('npers', 'nlic', 'nstud', 'nchild')",,,,
520,4,0.986664985,-0.937342328,2100.861313,"('npers', 'nlic', 'nstud', 'n65+')",,,,
521,4,0.97614462,-3.293949219,3758.289393,"('npers', 'nlic', 'nfem', 'nmale')",,,,
522,4,0.984061363,-1.355668786,2511.048252,"('npers', 'nlic', 'nfem', 'nchild')",,,,
523,4,0.977849398,-3.0471399,3489.710654,"('npers', 'nlic', 'nfem', 'n65+')",,,,
524,4,0.983982294,-1.303151176,2523.505166,"('npers', 'nlic', 'nmale', 'nchild')",,,,
525,4,0.97788855,-3.032202347,3483.542501,"('npers', 'nlic', 'nmale', 'n65+')",,,,
526,4,0.987341878,-0.791530735,1994.220464,"('npers', 'nlic', 'nchild', 'n65+')",,,,
527,4,0.993010303,-0.477236179,1101.18999,"('npers', 'nftw', 'nptw', 'nwah')",,,,
528,4,0.993019139,-0.491009969,1099.797806,"('npers', 'nftw', 'nptw', 'nstud')",,,,
529,4,0.992568256,-0.649706181,1170.83215,"('npers', 'nftw', 'nptw', 'nfem')",,,,
530,4,0.992620854,-0.600738405,1162.545567,"('npers', 'nftw', 'nptw', 'nmale')",,,,
531,4,0.992483645,-0.822952392,1184.162166,"('npers', 'nftw', 'nptw', 'nchild')",,,,
532,4,0.992685489,-0.7608183,1152.362736,"('npers', 'nftw', 'nptw', 'n65+')",,,,
533,4,0.992107036,-0.798110791,1243.494887,"('npers', 'nftw', 'nwah', 'nstud')",,,,
534,4,0.992195287,-0.601773713,1229.591413,"('npers', 'nftw', 'nwah', 'nfem')",,,,
535,4,0.992297721,-0.527302947,1213.453452,"('npers', 'nftw', 'nwah', 'nmale')",,,,
536,4,0.992021202,-0.875025424,1257.017628,"('npers', 'nftw', 'nwah', 'nchild')",,,,
537,4,0.992013449,-0.8875981,1258.239072,"('npers', 'nftw', 'nwah', 'n65+')",,,,
538,4,0.991854302,-0.85272995,1283.311791,"('npers', 'nftw', 'nstud', 'nfem')",,,,
539,4,0.991954735,-0.771643337,1267.489055,"('npers', 'nftw', 'nstud', 'nmale')",,,,
540,4,0.991749526,-1.047473362,1299.818646,"('npers', 'nftw', 'nstud', 'nchild')",,,,
541,4,0.991746921,-1.038480019,1300.229125,"('npers', 'nftw', 'nstud', 'n65+')",,,,
542,4,0.992564652,-0.764603766,1171.39983,"('npers', 'nftw', 'nfem', 'nmale')",,,,
543,4,0.991828229,-0.86477467,1287.41954,"('npers', 'nftw', 'nfem', 'nchild')",,,,
544,4,0.99180067,-0.896406013,1291.761286,"('npers', 'nftw', 'nfem', 'n65+')",,,,
545,4,0.991937943,-0.779272605,1270.134642,"('npers', 'nftw', 'nmale', 'nchild')",,,,
546,4,0.991907474,-0.814393119,1274.934862,"('npers', 'nftw', 'nmale', 'n65+')",,,,
547,4,0.991663179,-1.124958595,1313.422149,"('npers', 'nftw', 'nchild', 'n65+')",,,,
548,4,0.980428997,0.369332902,3083.308406,"('npers', 'nptw', 'nwah', 'nstud')",,,,
549,4,0.969685637,-2.941444202,4775.868207,"('npers', 'nptw', 'nwah', 'nfem')",,,,
550,4,0.970049554,-2.918166153,4718.534939,"('npers', 'nptw', 'nwah', 'nmale')",,,,
551,4,0.983939745,-0.789982514,2530.208579,"('npers', 'nptw', 'nwah', 'nchild')",,,,
552,4,0.969188736,-1.947285205,4854.152377,"('npers', 'nptw', 'nwah', 'n65+')",,,,
553,4,0.982948433,-0.965926993,2686.384503,"('npers', 'nptw', 'nstud', 'nfem')",,,,
554,4,0.982921728,-0.962426,2690.591852,"('npers', 'nptw', 'nstud', 'nmale')",,,,
555,4,0.987107087,-0.179383836,2031.21051,"('npers', 'nptw', 'nstud', 'nchild')",,,,
556,4,0.985977835,-0.05084708,2209.118241,"('npers', 'nptw', 'nstud', 'n65+')",,,,
557,4,0.970008294,-3.076948432,4725.035314,"('npers', 'nptw', 'nfem', 'nmale')",,,,
558,4,0.984035159,-1.262950844,2515.176642,"('npers', 'nptw', 'nfem', 'nchild')",,,,
559,4,0.972533496,-2.889012425,4327.20303,"('npers', 'nptw', 'nfem', 'n65+')",,,,
560,4,0.983959713,-1.219341352,2527.06266,"('npers', 'nptw', 'nmale', 'nchild')",,,,
561,4,0.972888259,-2.900008611,4271.31194,"('npers', 'nptw', 'nmale', 'n65+')",,,,
562,4,0.987499445,-1.025915534,1969.396577,"('npers', 'nptw', 'nchild', 'n65+')",,,,
563,4,0.981279798,-1.280319078,2949.269202,"('npers', 'nwah', 'nstud', 'nfem')",,,,
564,4,0.981150793,-1.265185384,2969.593184,"('npers', 'nwah', 'nstud', 'nmale')",,,,
565,4,0.986640237,-0.39252605,2104.760196,"('npers', 'nwah', 'nstud', 'nchild')",,,,
566,4,0.985813621,-0.151267549,2234.989215,"('npers', 'nwah', 'nstud', 'n65+')",,,,
567,4,0.970276554,-2.816413821,4682.772268,"('npers', 'nwah', 'nfem', 'nmale')",,,,
568,4,0.984186824,-1.098543377,2491.282544,"('npers', 'nwah', 'nfem', 'nchild')",,,,
569,4,0.972017363,-2.591341137,4408.517034,"('npers', 'nwah', 'nfem', 'n65+')",,,,
570,4,0.984117631,-1.054003992,2502.18361,"('npers', 'nwah', 'nmale', 'nchild')",,,,
571,4,0.972593082,-2.616000076,4317.815543,"('npers', 'nwah', 'nmale', 'n65+')",,,,
572,4,0.987476096,-0.706895231,1973.075036,"('npers', 'nwah', 'nchild', 'n65+')",,,,
573,4,0.981035633,-1.513410974,2987.736165,"('npers', 'nstud', 'nfem', 'nmale')",,,,
574,4,0.986598457,-0.90488765,2111.342477,"('npers', 'nstud', 'nfem', 'nchild')",,,,
575,4,0.986028945,-0.963584426,2201.066129,"('npers', 'nstud', 'nfem', 'n65+')",,,,
576,4,0.986506207,-0.837861889,2125.876061,"('npers', 'nstud', 'nmale', 'nchild')",,,,
